Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5400637,,None,507.57,1,4.91,BDBM361453,Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'=',0.78,nM,9.11,,714546,UO_0000065,17.94,0.35,4.2,15.05,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5414394,,None,499.6,0,4.58,BDBM361413,COc1c(OCCNCCCF)cccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)COC1,IC50,'=',45,nM,7.35,,714467,UO_0000065,14.71,0.28,2.77,12.51,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5432698,,None,505.58,1,4.47,BDBM361416,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'=',1.4,nM,8.85,,714473,UO_0000065,17.51,0.34,4.38,12.69,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5398790,,None,481.51,1,5.53,BDBM361418,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2F)N1CC(F)(F)F,IC50,'=',0.23,nM,9.64,,714478,UO_0000065,20.02,0.39,4.11,23.92,0,CHEMBL5733100,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5934302,,None,511.54,2,5.54,BDBM361435,COc1c(F)cc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,IC50,'=',2.7,nM,8.57,,714511,UO_0000065,16.75,0.33,3.03,17.3,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL103650,,None,319.38,0,4.68,59,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL828693,Inhibition of 17-beta-estradiol mediated luciferase transcription in HeLa cells expressing human estrogen receptor alpha; ERE assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL202691,,None,291.37,0,2.92,4c,CCN(c1ccccc1)S(=O)(=O)c1ccc(O)c(C)c1,IC50,'=',328,nM,6.48,,,UO_0000065,,,,,0,CHEMBL865275,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HAECT1,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149456,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,328
CHEMBL202500,,None,353.87,0,4.27,10k,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,IC50,'=',26,nM,7.58,,,UO_0000065,,,,,0,CHEMBL865275,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HAECT1,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149456,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,26
CHEMBL204970,,None,412.53,1,5.6,5,CN(C)CCOc1ccc(/C(=C(/CCC#N)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',200,nM,6.7,,,UO_0000065,16.24,0.3,1.1,11.86,0,CHEMBL867062,Displacement of [3H]estradiol from ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149464,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,0.2
CHEMBL203561,,None,314.47,0,3.67,21,C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'=',4643,nM,5.33,,,UO_0000065,16.96,0.32,1.66,13.18,0,CHEMBL865276,Binding affinity to human ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149417,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,4643
CHEMBL202472,,None,361.51,0,4.43,10l,CCCN(c1c(CC)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,IC50,'=',5,nM,8.3,,,UO_0000065,,,,,0,CHEMBL865275,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HAECT1,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149456,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,5
CHEMBL5810295,,None,459.52,0,3.41,BDBM300984,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)F,IC50,'=',13000,nM,4.89,,887497,UO_0000065,10.63,0.2,1.48,6.7,0,CHEMBL5735026,Binding Assay: ER: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL226268,,None,461.58,1,6.64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL206286,,None,269.26,0,1.38,1aai,Nc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,IC50,'=',15521,nM,4.81,,,UO_0000065,17.86,0.33,3.43,4.74,0,CHEMBL860989,Displacement of [3H]estrone from ER alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146098,1,Scientific Literature,J Med Chem,2006,None,,,,15521
CHEMBL206773,,None,286.24,0,0.8,1aae,O=c1[nH]c2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,IC50,'=',70277,nM,4.15,,,UO_0000065,14.51,0.27,3.35,3.59,0,CHEMBL860989,Displacement of [3H]estrone from ER alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146098,1,Scientific Literature,J Med Chem,2006,None,,,,70277
CHEMBL5988013,,None,575.64,2,8.25,BDBM263831,Oc1ccc2c(c1F)CCCC(c1ccc(SC(F)(F)F)cc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',169,nM,6.77,,501341,UO_0000065,11.76,0.23,-1.48,20.71,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5801347,,None,483.6,0,4.96,BDBM306742,C[C@H](COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C)N2CC2(F)COC2)cc1)NCCCF,IC50,'=',11,nM,7.96,,588266,UO_0000065,16.46,0.31,3,16.07,0,CHEMBL5731782,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line.,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5725966,37,BindingDB Patent Bioactivity Data,,2018,None,,,,11
CHEMBL5944789,,None,478.59,1,5.21,BDBM306743,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCNCCCF)cc2C#N)N1CC1(F)CC1,IC50,'=',19,nM,7.72,,588268,UO_0000065,16.13,0.3,2.51,12.05,0,CHEMBL5731782,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line.,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5725966,37,BindingDB Patent Bioactivity Data,,2018,None,,,,19
CHEMBL5916734,,None,454.57,0,4.73,BDBM306745,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCNCCCF)cn2)N1CC1(F)CC1,IC50,'=',12,nM,7.92,,588271,UO_0000065,17.42,0.33,3.19,14.89,0,CHEMBL5731781,ERalpha Binding Assay: Compounds were dosed directly from a compound source microplate containing serially diluted compound (4 wells containing 10 mM,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5430945,,None,499.6,0,4.58,BDBM306722,COc1cc(OCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)COC1,IC50,'=',1.2,nM,8.92,,588225,UO_0000065,17.86,0.34,4.34,15.18,0,CHEMBL5731781,ERalpha Binding Assay: Compounds were dosed directly from a compound source microplate containing serially diluted compound (4 wells containing 10 mM,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5819729,,None,506.06,2,7.46,BDBM263700,Cc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1Cl,IC50,'=',309,nM,6.51,,500968,UO_0000065,12.86,0.25,-0.95,19.91,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5398790,,None,481.51,1,5.53,BDBM361418,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2F)N1CC(F)(F)F,IC50,'=',2.9,nM,8.54,,714477,UO_0000065,17.73,0.34,3.01,21.19,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5926652,,None,510.99,1,4.51,BDBM361512,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccnc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,IC50,'=',0.72,nM,9.14,,714664,UO_0000065,17.89,0.36,4.63,12.45,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5877643,,None,514.62,1,4.88,BDBM361566,Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C(C)CC(=O)O,IC50,'=',0.18,nM,9.74,,714774,UO_0000065,18.94,0.36,4.86,11.93,0,CHEMBL5733100,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5933859,,None,505.56,1,4.85,BDBM361421,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC1(F)COC1,IC50,'=',0.22,nM,9.66,,714484,UO_0000065,19.1,0.37,4.81,19.5,0,CHEMBL5733100,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL312597,,None,268.22,0,3.1,24,O=c1c2oc3ccccc3c2oc2cc(O)cc(O)c12,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL679323,Binding affinity towards human estrogen receptor alpha(ERalpha),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136115,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,,,5000
CHEMBL5870288,,None,587.69,1,4.55,BDBM445034,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Cc6cccc(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,'=',9750,nM,5.01,,910745,UO_0000065,8.53,0.16,0.46,4.21,0,CHEMBL5735245,Estrogen Receptor Binding Assay: Small molecules were tested for estrogen receptor (ER) alpha binding using a modification of the LanthaScreen® TR-FRET Estrogen Receptor Alpha Coactivator Assay (Thermofisher cat # A15885) where the fluorescein-labeled coactivator peptide was replaced with Fluormone ES2 Green (Thermofisher cat # PV6045) to improve assay signal. Briefly,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6050072,,None,658.16,2,5.72,BDBM445005,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Sc6ccc(Cl)c(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,'=',2710,nM,5.57,,910669,UO_0000065,8.46,0.17,-0.15,4.68,0,CHEMBL5735245,Estrogen Receptor Binding Assay: Small molecules were tested for estrogen receptor (ER) alpha binding using a modification of the LanthaScreen® TR-FRET Estrogen Receptor Alpha Coactivator Assay (Thermofisher cat # A15885) where the fluorescein-labeled coactivator peptide was replaced with Fluormone ES2 Green (Thermofisher cat # PV6045) to improve assay signal. Briefly,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3421871,,None,352.47,0,4.04,13,CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,IC50,'>',3200,nM,,,,UO_0000065,,,,,0,CHEMBL3424582,Binding affinity to human ER-alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3421549,1,Scientific Literature,J Med Chem,2015,None,,,,3200
CHEMBL371777,,None,252.27,0,3.22,15,CC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,IC50,'=',55,nM,7.26,,,UO_0000065,28.78,0.52,4.04,12.62,0,CHEMBL829337,Inhibition of human estrogen receptor alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139570,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,,55
CHEMBL5944563,,None,435.52,1,6.11,BDBM349619,CNCc1ccc(Oc2c(C(=O)c3c(C)cc(F)cc3C)sc3cc(O)ccc23)cc1,IC50,'<',1000,nM,,,1025276,UO_0000065,,,,,0,CHEMBL5736689,Human ERalpha Reporter Assay: All reagents used in this assay was supplied in the Human ERα Reporter Assay by Indigo Biosciences #IB00401. In an effort to screen selective estrogen receptor degraders (SERDs),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3360842,,None,343.38,0,3.2,16,COc1ccc([C@H]2CC(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,IC50,,,,,,,,,,,,0,CHEMBL3382763,Displacement of fluorescein-labeled estrogen from human recombinant ERalpha by fluorescence polarization based competitive binding affinity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352633,1,Scientific Literature,J Med Chem,2014,None,,,Not active,
CHEMBL5924135,,None,503.62,2,5.69,BDBM263773,CCOc1ncc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cn1,IC50,'=',507,nM,6.29,,501179,UO_0000065,12.5,0.23,0.6,9.3,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5906780,,None,516.66,2,6.6,BDBM263776,CCOc1ncc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1C,IC50,'=',14,nM,7.85,,501186,UO_0000065,15.2,0.28,1.25,14.33,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5748046,,None,576.03,2,8.05,BDBM263820,Oc1ccc2c(c1)CCCC(c1ccc(OC(F)(F)F)c(Cl)c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'>',4000,nM,,,501311,UO_0000065,,,,,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6002551,,None,514.67,2,7.11,BDBM263851,Oc1ccc2c(c1)CCCC(c1ccc3ncsc3c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',46,nM,7.34,,501390,UO_0000065,14.26,0.27,0.23,16.09,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5848093,,None,542.7,2,6.34,BDBM263858,Oc1ccc2c(c1)CCCC(c1ccc(N3CCOCC3)cc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',75,nM,7.12,,501413,UO_0000065,13.13,0.24,0.78,15.77,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6030239,,None,517.62,2,6.94,BDBM263711,Cc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(C(=O)O)cc3CCC2)c(F)c1,IC50,'=',1119,nM,5.95,,501001,UO_0000065,11.5,0.21,-0.99,11.96,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5754845,,None,515.63,2,6.27,BDBM263712,Oc1ccc2c(c1)CCCC(c1ccc3c(c1)OCCO3)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',6,nM,8.22,,501005,UO_0000065,15.95,0.3,1.95,16.07,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5763060,,None,537.62,2,7.18,BDBM263717,CCOc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(F)c1F,IC50,'=',29,nM,7.54,,501014,UO_0000065,14.02,0.26,0.36,17.98,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5819794,,None,557.6,2,7.97,BDBM263790,Cc1cc(C(F)(F)F)ccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)c(F)c2CCC1,IC50,'=',72,nM,7.14,,501226,UO_0000065,12.81,0.24,-0.83,21.84,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5819794,,None,557.6,2,7.97,BDBM263790,Cc1cc(C(F)(F)F)ccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)c(F)c2CCC1,IC50,'=',46,nM,7.34,,501227,UO_0000065,13.16,0.25,-0.63,22.44,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5943301,,None,529.7,2,7.52,BDBM263798,CCOc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1C,IC50,'=',15,nM,7.82,,501249,UO_0000065,14.77,0.27,0.3,18.66,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5931367,,None,576.03,2,8.05,BDBM263803,Oc1ccc2c(c1)CCCC(c1ccc(OC(F)(F)F)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',201,nM,6.7,,501265,UO_0000065,11.63,0.23,-1.35,15.97,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL479,THIORIDAZINE,4,370.59,1,5.89,THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL1236282,THIAMPHENICOL,2,356.23,0,0.4,THIAMPHENICOL,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL83,TAMOXIFEN,4,371.52,1,6,Tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',100,nM,7,,,UO_0000065,18.84,0.34,1,56.13,0,CHEMBL1023895,Antiestrogenic activity in human T47D cells expressing estrogen receptor assessed as estrogen-dependent transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,T47D,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136843,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307606,,,,0.1
CHEMBL5987790,,None,274.4,0,3.97,BDBM235683,C[C@]12CC[C@@H]3C4CC=C(O)C=C4CC[C@H]3[C@@H]1CCC2O,IC50,'=',7,nM,8.15,,474585,UO_0000065,29.72,0.56,4.18,20.16,0,CHEMBL5730671,Competitive Binding Assay: Competitive binding assays were performed by incubating rhER alpha (α) and beta 1 (β1) receptors with 10 nM [3H]estradiol (the radio ligand) in the presence or absence of increasing concentrations,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5984335,,None,378.47,1,6.08,BDBM176758,Cc1cc(C2(c3ccc(O)c(C)c3)c3ccccc3-c3ccccc32)ccc1O,IC50,'=',9700,nM,5.01,,474587,UO_0000065,13.25,0.24,-1.07,12.39,0,CHEMBL5730671,Competitive Binding Assay: Competitive binding assays were performed by incubating rhER alpha (α) and beta 1 (β1) receptors with 10 nM [3H]estradiol (the radio ligand) in the presence or absence of increasing concentrations,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL202302,,None,458.6,1,5.21,13,CC(=O)NCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,,,,,,,,,,,,0,CHEMBL862205,Displacement of [3H]estradiol from ERalpha at 3 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149464,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,Not active,
